date,OPC_KN_T_ist_Z3_K02,OPC_KN_T_ist_Z1_K02,OPC_KN_T_ist_Z2_K02,OPC_V_voronka_K02,OPC_V_shnek_K02,OT
2020-10-19 14:16:31,26.2,27.9,29.8,0.0,0.0,0.0
2020-10-19 14:17:01,26.2,27.9,29.8,0.0,0.0,0.0
2020-10-19 14:17:31,26.2,27.8,29.8,0.0,0.0,0.0
2020-10-19 14:18:01,26.2,27.8,29.8,0.0,0.0,0.0
2020-10-19 14:18:31,26.2,27.8,29.7,0.0,0.0,0.0
2020-10-19 14:19:01,26.2,27.8,29.7,0.0,0.0,0.0
2020-10-19 14:19:31,26.2,27.8,29.7,0.0,0.0,0.0
2020-10-19 14:20:01,26.1,27.8,29.7,0.0,0.0,0.0
2020-10-19 14:20:31,26.1,27.7,29.7,0.0,0.0,0.0
2020-10-19 14:21:02,26.1,27.7,29.7,0.0,0.0,0.0
2020-10-19 14:21:32,26.1,27.7,29.6,0.0,0.0,0.0
2020-10-19 14:22:02,26.1,27.7,29.6,0.0,0.0,0.0
2020-10-19 14:22:32,26.1,27.7,29.6,0.0,0.0,0.0
2020-10-19 14:23:02,26.0,27.6,29.6,0.0,0.0,0.0
2020-10-19 14:23:32,26.0,27.6,29.6,0.0,0.0,0.0
2020-10-19 14:24:03,25.9,27.6,29.6,0.0,0.0,0.0
2020-10-19 14:24:33,25.9,27.6,29.5,0.0,0.0,0.0
2020-10-19 14:25:03,25.9,27.6,29.5,0.0,0.0,0.0
2020-10-19 14:25:33,25.9,27.6,29.5,0.0,0.0,0.0
2020-10-19 14:26:03,25.9,27.5,29.4,0.0,0.0,0.0
2020-10-19 14:26:33,25.9,27.5,29.4,0.0,0.0,0.0
2020-10-19 14:27:03,25.8,27.5,29.4,0.0,0.0,0.0
2020-10-19 14:27:33,25.8,27.4,29.4,0.0,0.0,0.0
2020-10-19 14:28:04,25.8,27.4,29.4,0.0,0.0,0.0
2020-10-19 14:28:34,25.8,27.4,29.4,0.0,0.0,0.0
2020-10-19 14:29:04,25.8,27.4,29.4,0.0,0.0,0.0
2020-10-19 14:29:34,25.8,27.4,29.4,0.0,0.0,0.0
2020-10-19 14:30:04,25.7,27.3,29.4,0.0,0.0,0.0
2020-10-19 14:30:34,25.7,27.3,29.3,0.0,0.0,0.0
2020-10-19 14:31:04,25.7,27.3,29.3,0.0,0.0,0.0
2020-10-19 14:31:35,25.7,27.3,29.3,0.0,0.0,0.0
2020-10-19 14:32:05,25.7,27.3,29.3,0.0,0.0,0.0
2020-10-19 14:32:35,25.6,27.3,29.3,0.0,0.0,0.0
2020-10-19 14:33:05,25.6,27.2,29.3,0.0,0.0,0.0
2020-10-19 14:33:35,25.6,27.2,29.2,0.0,0.0,0.0
2020-10-19 14:34:06,25.6,27.2,29.2,0.0,0.0,0.0
2020-10-19 14:34:35,25.6,27.2,29.2,0.0,0.0,0.0
2020-10-19 14:35:06,25.6,27.2,29.2,0.0,0.0,0.0
2020-10-19 14:35:36,25.5,27.1,29.2,0.0,0.0,0.0
2020-10-19 14:36:06,25.5,27.1,29.2,0.0,0.0,0.0
2020-10-19 14:36:36,25.5,27.1,29.1,0.0,0.0,0.0
2020-10-19 14:37:06,25.4,27.1,29.1,0.0,0.0,0.0
2020-10-19 14:37:36,25.4,27.1,29.1,0.0,0.0,0.0
2020-10-19 14:38:06,25.4,27.0,29.1,0.0,0.0,0.0
2020-10-19 14:38:37,25.4,27.0,29.1,0.0,0.0,0.0
2020-10-19 14:39:07,25.4,27.0,29.1,0.0,0.0,0.0
2020-10-19 14:39:37,25.3,26.9,29.1,0.0,0.0,0.0
2020-10-19 14:40:07,25.3,26.9,29.0,0.0,0.0,0.0
2020-10-19 14:40:37,25.3,26.9,29.0,0.0,0.0,0.0
2020-10-19 14:41:07,25.3,26.9,29.0,0.0,0.0,0.0
2020-10-19 14:41:37,25.3,26.9,28.9,0.0,0.0,0.0
2020-10-19 14:42:08,25.3,26.9,28.9,0.0,0.0,0.0
2020-10-19 14:42:38,25.2,26.8,28.9,0.0,0.0,0.0
2020-10-19 14:43:08,25.2,26.8,28.9,0.0,0.0,0.0
2020-10-19 14:43:38,25.2,26.8,28.9,0.0,0.0,0.0
2020-10-19 14:44:08,25.2,26.8,28.9,0.0,0.0,0.0
2020-10-19 14:44:38,25.2,26.8,28.8,0.0,0.0,0.0
2020-10-19 14:45:08,25.2,26.8,28.8,0.0,0.0,0.0
2020-10-19 14:45:38,25.1,26.7,28.8,0.0,0.0,0.0
2020-10-19 14:46:09,25.1,26.7,28.8,0.0,0.0,0.0
2020-10-19 14:46:39,25.1,26.7,28.8,0.0,0.0,0.0
2020-10-19 14:47:09,25.1,26.7,28.8,0.0,0.0,0.0
2020-10-19 14:47:39,25.1,26.7,28.7,0.0,0.0,0.0
2020-10-19 14:48:09,25.1,26.7,28.7,0.0,0.0,0.0
2020-10-19 14:48:40,25.0,26.6,28.7,0.0,0.0,0.0
2020-10-19 14:49:09,25.0,26.6,28.7,0.0,0.0,0.0
2020-10-19 14:49:40,25.0,26.6,28.7,0.0,0.0,0.0
2020-10-19 14:50:10,25.0,26.6,28.7,0.0,0.0,0.0
2020-10-19 14:50:40,25.0,26.6,28.7,0.0,0.0,0.0
2020-10-19 14:51:10,25.0,26.6,28.6,0.0,0.0,0.0
2020-10-19 14:51:40,25.0,26.5,28.6,0.0,0.0,0.0
2020-10-19 14:52:10,24.9,26.5,28.6,0.0,0.0,0.0
2020-10-19 14:52:40,24.9,26.5,28.6,0.0,0.0,0.0
2020-10-19 14:53:11,24.9,26.4,28.6,0.0,0.0,0.0
2020-10-19 14:53:41,24.8,26.4,28.6,0.0,0.0,0.0
2020-10-19 14:54:11,24.8,26.4,28.5,0.0,0.0,0.0
2020-10-19 14:54:41,24.8,26.4,28.5,0.0,0.0,0.0
2020-10-19 14:55:11,24.8,26.4,28.5,0.0,0.0,0.0
2020-10-19 14:55:42,24.8,26.4,28.4,0.0,0.0,0.0
2020-10-19 14:56:11,24.8,26.3,28.4,0.0,0.0,0.0
2020-10-19 14:56:42,24.7,26.3,28.4,0.0,0.0,0.0
2020-10-19 14:57:12,24.7,26.3,28.4,0.0,0.0,0.0
2020-10-19 14:57:42,24.7,26.3,28.4,0.0,0.0,0.0
2020-10-19 14:58:12,24.7,26.3,28.4,0.0,0.0,0.0
2020-10-19 14:58:42,24.7,26.3,28.3,0.0,0.0,0.0
2020-10-19 14:59:12,24.7,26.3,28.3,0.0,0.0,0.0
2020-10-19 14:59:43,24.7,26.2,28.3,0.0,0.0,0.0
2020-10-19 15:00:13,24.6,26.2,28.3,0.0,0.0,0.0
2020-10-19 15:00:43,24.6,26.2,28.3,0.0,0.0,0.0
2020-10-19 15:01:13,24.6,26.2,28.3,0.0,0.0,0.0
2020-10-19 15:01:43,24.6,26.2,28.3,0.0,0.0,0.0
2020-10-19 15:02:13,24.6,26.2,28.2,0.0,0.0,0.0
2020-10-19 15:02:43,24.6,26.1,28.2,0.0,0.0,0.0
2020-10-19 15:03:13,24.5,26.1,28.2,0.0,0.0,0.0
2020-10-19 15:03:44,24.5,26.1,28.2,0.0,0.0,0.0
2020-10-19 15:04:14,24.5,26.1,28.2,0.0,0.0,0.0
2020-10-19 15:04:44,24.5,26.1,28.2,0.0,0.0,0.0
2020-10-19 15:05:14,24.5,26.1,28.2,0.0,0.0,0.0
2020-10-19 15:05:44,24.5,26.1,28.1,0.0,0.0,0.0
2020-10-19 15:06:14,24.5,26.0,28.1,0.0,0.0,0.0
2020-10-19 15:06:44,24.5,26.0,28.1,0.0,0.0,0.0
2020-10-19 15:07:15,24.4,26.0,28.1,0.0,0.0,0.0
2020-10-19 15:07:45,24.4,25.9,28.1,0.0,0.0,0.0
2020-10-19 15:08:15,24.4,25.9,28.1,0.0,0.0,0.0
2020-10-19 15:08:45,24.3,25.9,28.0,0.0,0.0,0.0
2020-10-19 15:09:15,24.3,25.9,28.0,0.0,0.0,0.0
2020-10-19 15:09:45,24.3,25.9,28.0,0.0,0.0,0.0
2020-10-19 15:10:15,24.3,25.9,27.9,0.0,0.0,0.0
2020-10-19 15:10:46,24.3,25.8,27.9,0.0,0.0,0.0
2020-10-19 15:11:16,24.3,25.8,27.9,0.0,0.0,0.0
2020-10-19 15:11:46,24.2,25.8,27.9,0.0,0.0,0.0
2020-10-19 15:12:16,24.2,25.8,27.9,0.0,0.0,0.0
2020-10-19 15:12:46,24.2,25.8,27.9,0.0,0.0,0.0
2020-10-19 15:13:16,24.2,25.8,27.9,0.0,0.0,0.0
2020-10-19 15:13:46,24.2,25.8,27.8,0.0,0.0,0.0
2020-10-19 15:14:16,24.2,25.7,27.8,0.0,0.0,0.0
2020-10-19 15:14:47,24.2,25.7,27.8,0.0,0.0,0.0
2020-10-19 15:15:17,24.1,25.7,27.8,0.0,0.0,0.0
2020-10-19 15:15:47,24.1,25.7,27.8,0.0,0.0,0.0
2020-10-19 15:16:17,24.1,25.7,27.8,0.0,0.0,0.0
2020-10-19 15:16:47,24.1,25.7,27.7,0.0,0.0,0.0
2020-10-19 15:17:17,24.1,25.7,27.7,0.0,0.0,0.0
2020-10-19 15:17:47,24.1,25.6,27.7,0.0,0.0,0.0
2020-10-19 15:18:18,24.0,25.6,27.7,0.0,0.0,0.0
2020-10-19 15:18:48,24.0,25.6,27.7,0.0,0.0,0.0
2020-10-19 15:19:18,24.0,25.6,27.7,0.0,0.0,0.0
2020-10-19 15:19:48,24.0,25.6,27.6,0.0,0.0,0.0
2020-10-19 15:20:18,24.0,25.6,27.6,0.0,0.0,0.0
2020-10-19 15:20:48,24.0,25.6,27.6,0.0,0.0,0.0
2020-10-19 15:21:19,24.0,25.5,27.6,0.0,0.0,0.0
2020-10-19 15:21:48,24.0,25.5,27.6,0.0,0.0,0.0
2020-10-19 15:22:19,23.9,25.5,27.6,0.0,0.0,0.0
2020-10-19 15:22:49,23.9,25.4,27.6,0.0,0.0,0.0
2020-10-19 15:23:19,23.9,25.4,27.5,0.0,0.0,0.0
2020-10-19 15:23:49,23.8,25.4,27.5,0.0,0.0,0.0
2020-10-19 15:24:19,23.8,25.4,27.5,0.0,0.0,0.0
2020-10-19 15:24:49,23.8,25.4,27.4,0.0,0.0,0.0
2020-10-19 15:25:20,23.8,25.4,27.4,0.0,0.0,0.0
2020-10-19 15:25:50,23.8,25.4,27.4,0.0,0.0,0.0
2020-10-19 15:26:20,23.8,25.3,27.4,0.0,0.0,0.0
2020-10-19 15:26:50,23.8,25.3,27.4,0.0,0.0,0.0
2020-10-19 15:27:20,23.8,25.3,27.4,0.0,0.0,0.0
2020-10-19 15:27:50,23.7,25.3,27.4,0.0,0.0,0.0
2020-10-19 15:28:21,23.7,25.3,27.3,0.0,0.0,0.0
2020-10-19 15:28:50,23.7,25.3,27.3,0.0,0.0,0.0
2020-10-19 15:29:21,23.7,25.3,27.3,0.0,0.0,0.0
2020-10-19 15:29:51,23.7,25.2,27.3,0.0,0.0,0.0
2020-10-19 15:30:21,23.7,25.2,27.3,0.0,0.0,0.0
2020-10-19 15:30:51,23.6,25.2,27.3,0.0,0.0,0.0
2020-10-19 15:31:21,23.6,25.2,27.3,0.0,0.0,0.0
2020-10-19 15:31:51,23.6,25.2,27.2,0.0,0.0,0.0
2020-10-19 15:32:22,23.6,25.2,27.2,0.0,0.0,0.0
2020-10-19 15:32:52,23.6,25.1,27.2,0.0,0.0,0.0
2020-10-19 15:33:22,23.6,25.1,27.2,0.0,0.0,0.0
2020-10-19 15:33:52,23.6,25.1,27.2,0.0,0.0,0.0
2020-10-19 15:34:22,23.6,25.1,27.2,0.0,0.0,0.0
2020-10-19 15:34:52,23.5,25.1,27.2,0.0,0.0,0.0
2020-10-19 15:35:22,23.5,25.1,27.2,0.0,0.0,0.0
2020-10-19 15:35:52,23.5,25.1,27.1,0.0,0.0,0.0
2020-10-19 15:36:23,23.5,25.0,27.1,0.0,0.0,0.0
2020-10-19 15:36:53,23.5,25.0,27.1,0.0,0.0,0.0
2020-10-19 15:37:23,23.5,25.0,27.1,0.0,0.0,0.0
2020-10-19 15:37:53,23.5,25.0,27.1,0.0,0.0,0.0
2020-10-19 15:38:23,23.5,25.0,27.1,0.0,0.0,0.0
2020-10-19 15:38:53,23.4,25.0,27.1,0.0,0.0,0.0
2020-10-19 15:39:23,23.4,25.0,27.0,0.0,0.0,0.0
2020-10-19 15:39:54,23.4,24.9,27.0,0.0,0.0,0.0
2020-10-19 15:40:24,23.4,24.9,27.0,0.0,0.0,0.0
2020-10-19 15:40:54,23.4,24.9,27.0,0.0,0.0,0.0
2020-10-19 15:41:24,23.3,24.9,26.9,0.0,0.0,0.0
2020-10-19 15:41:54,23.3,24.8,26.9,0.0,0.0,0.0
2020-10-19 15:42:24,23.3,24.8,26.9,0.0,0.0,0.0
2020-10-19 15:42:54,23.3,24.8,26.9,0.0,0.0,0.0
2020-10-19 15:43:25,23.3,24.8,26.9,0.0,0.0,0.0
2020-10-19 15:43:55,23.3,24.8,26.9,0.0,0.0,0.0
2020-10-19 15:44:25,23.3,24.8,26.9,0.0,0.0,0.0
2020-10-19 15:44:55,23.3,24.8,26.9,0.0,0.0,0.0
2020-10-19 15:45:25,23.3,24.8,26.8,0.0,0.0,0.0
2020-10-19 15:45:55,23.2,24.8,26.8,0.0,0.0,0.0
2020-10-19 15:46:25,23.2,24.7,26.8,0.0,0.0,0.0
2020-10-19 15:46:55,23.2,24.7,26.8,0.0,0.0,0.0
2020-10-19 15:47:26,23.2,24.7,26.8,0.0,0.0,0.0
2020-10-19 15:47:56,23.2,24.7,26.8,0.0,0.0,0.0
2020-10-19 15:48:26,23.2,24.7,26.8,0.0,0.0,0.0
2020-10-19 15:48:56,23.2,24.7,26.7,0.0,0.0,0.0
2020-10-19 15:49:26,23.2,24.7,26.7,0.0,0.0,0.0
2020-10-19 15:49:56,23.1,24.7,26.7,0.0,0.0,0.0
2020-10-19 15:50:27,23.1,24.6,26.7,0.0,0.0,0.0
2020-10-19 15:50:57,23.1,24.6,26.7,0.0,0.0,0.0
2020-10-19 15:51:27,23.1,24.6,26.7,0.0,0.0,0.0
2020-10-19 15:51:57,23.1,24.6,26.7,0.0,0.0,0.0
2020-10-19 15:52:27,23.1,24.6,26.7,0.0,0.0,0.0
2020-10-19 15:52:57,23.1,24.6,26.6,0.0,0.0,0.0
2020-10-19 15:53:27,23.1,24.6,26.6,0.0,0.0,0.0
2020-10-19 15:53:57,23.1,24.6,26.6,0.0,0.0,0.0
2020-10-19 15:54:28,23.0,24.5,26.6,0.0,0.0,0.0
2020-10-19 15:54:58,23.0,24.5,26.6,0.0,0.0,0.0
2020-10-19 15:55:28,23.0,24.5,26.6,0.0,0.0,0.0
2020-10-19 15:55:58,23.0,24.5,26.6,0.0,0.0,0.0
2020-10-19 15:56:28,23.0,24.5,26.6,0.0,0.0,0.0
2020-10-19 15:56:58,23.0,24.5,26.5,0.0,0.0,0.0
2020-10-19 15:57:28,23.0,24.5,26.5,0.0,0.0,0.0
2020-10-19 15:57:59,23.0,24.5,26.5,0.0,0.0,0.0
2020-10-19 15:58:29,23.0,24.5,26.5,0.0,0.0,0.0
2020-10-19 15:58:59,22.9,24.4,26.4,0.0,0.0,0.0
2020-10-19 15:59:29,22.9,24.4,26.4,0.0,0.0,0.0
2020-10-19 15:59:59,22.9,24.4,26.4,0.0,0.0,0.0
2020-10-19 16:00:29,22.9,24.3,26.4,0.0,0.0,0.0
2020-10-19 16:00:59,22.8,24.3,26.4,0.0,0.0,0.0
2020-10-19 16:01:30,22.8,24.3,26.4,0.0,0.0,0.0
2020-10-19 16:02:00,22.8,24.3,26.4,0.0,0.0,0.0
2020-10-19 16:02:30,22.8,24.3,26.3,0.0,0.0,0.0
2020-10-19 16:03:00,22.8,24.3,26.3,0.0,0.0,0.0
2020-10-19 16:03:30,22.8,24.3,26.3,0.0,0.0,0.0
2020-10-19 16:04:00,22.8,24.3,26.3,0.0,0.0,0.0
2020-10-19 16:04:30,22.8,24.3,26.3,0.0,0.0,0.0
2020-10-19 16:05:01,22.8,24.2,26.3,0.0,0.0,0.0
2020-10-19 16:05:31,22.8,24.2,26.3,0.0,0.0,0.0
2020-10-19 16:06:01,22.7,24.2,26.3,0.0,0.0,0.0
2020-10-19 16:06:31,22.7,24.2,26.2,0.0,0.0,0.0
2020-10-19 16:07:01,22.7,24.2,26.2,0.0,0.0,0.0
2020-10-19 16:07:31,22.7,24.2,26.2,0.0,0.0,0.0
2020-10-19 16:08:01,22.7,24.2,26.2,0.0,0.0,0.0
2020-10-19 16:08:31,22.7,24.2,26.2,0.0,0.0,0.0
2020-10-19 16:09:02,22.7,24.2,26.2,0.0,0.0,0.0
2020-10-19 16:09:32,22.7,24.1,26.2,0.0,0.0,0.0
2020-10-19 16:10:02,22.6,24.1,26.2,0.0,0.0,0.0
2020-10-19 16:10:32,22.6,24.1,26.1,0.0,0.0,0.0
2020-10-19 16:11:02,22.6,24.1,26.1,0.0,0.0,0.0
2020-10-19 16:11:32,22.6,24.1,26.1,0.0,0.0,0.0
2020-10-19 16:12:03,22.6,24.1,26.1,0.0,0.0,0.0
2020-10-19 16:12:33,22.6,24.1,26.1,0.0,0.0,0.0
2020-10-19 16:13:03,22.6,24.1,26.1,0.0,0.0,0.0
2020-10-19 16:13:33,22.6,24.0,26.1,0.0,0.0,0.0
2020-10-19 16:14:04,22.6,24.0,26.1,0.0,0.0,0.0
2020-10-19 16:14:33,22.5,24.0,26.1,0.0,0.0,0.0
2020-10-19 16:15:03,22.5,24.0,26.0,0.0,0.0,0.0
2020-10-19 16:15:34,22.5,24.0,26.0,0.0,0.0,0.0
2020-10-19 16:16:04,22.5,24.0,26.0,0.0,0.0,0.0
2020-10-19 16:16:34,22.5,24.0,26.0,0.0,0.0,0.0
2020-10-19 16:17:04,22.5,24.0,25.9,0.0,0.0,0.0
2020-10-19 16:17:34,22.5,24.0,25.9,0.0,0.0,0.0
2020-10-19 16:18:04,22.5,24.0,25.9,0.0,0.0,0.0
2020-10-19 16:18:34,22.5,23.9,25.9,0.0,0.0,0.0
2020-10-19 16:19:04,22.5,23.9,25.9,0.0,0.0,0.0
2020-10-19 16:19:35,22.4,23.9,25.8,0.0,0.0,0.0
2020-10-19 16:20:05,22.4,23.9,25.8,0.0,0.0,0.0
2020-10-19 16:20:35,22.4,23.9,25.8,0.0,0.0,0.0
2020-10-19 16:21:05,22.4,23.9,25.8,0.0,0.0,0.0
2020-10-19 16:21:35,22.4,23.8,25.8,0.0,0.0,0.0
2020-10-19 16:22:05,22.4,23.8,25.8,0.0,0.0,0.0
2020-10-19 16:22:35,22.3,23.8,25.8,0.0,0.0,0.0
2020-10-19 16:23:06,22.3,23.8,25.8,0.0,0.0,0.0
2020-10-19 16:23:36,22.3,23.8,25.8,0.0,0.0,0.0
2020-10-19 16:24:06,22.3,23.8,25.8,0.0,0.0,0.0
2020-10-19 16:24:36,22.3,23.8,25.8,0.0,0.0,0.0
2020-10-19 16:25:06,22.3,23.8,25.7,0.0,0.0,0.0
2020-10-19 16:25:36,22.3,23.8,25.7,0.0,0.0,0.0
2020-10-19 16:26:06,22.3,23.8,25.7,0.0,0.0,0.0
2020-10-19 16:26:37,22.3,23.7,25.7,0.0,0.0,0.0
2020-10-19 16:27:07,22.3,23.7,25.7,0.0,0.0,0.0
2020-10-19 16:27:37,22.2,23.7,25.7,0.0,0.0,0.0
2020-10-19 16:28:07,22.2,23.7,25.7,0.0,0.0,0.0
2020-10-19 16:28:38,22.2,23.7,25.7,0.0,0.0,0.0
2020-10-19 16:29:07,22.2,23.7,25.7,0.0,0.0,0.0
2020-10-19 16:29:07,22.2,23.7,25.7,0.0,0.0,0.0
2020-10-19 16:29:37,22.2,23.7,25.7,0.0,0.0,0.0
2020-10-19 16:30:07,22.2,23.7,25.6,0.0,0.0,0.0
2020-10-19 16:30:38,22.2,23.7,25.6,0.0,0.0,0.0
2020-10-19 16:31:08,22.2,23.6,25.6,0.0,0.0,0.0
2020-10-19 16:31:38,22.2,23.6,25.6,0.0,0.0,0.0
2020-10-19 16:32:08,22.2,23.6,25.6,0.0,0.0,0.0
2020-10-19 16:32:38,22.2,23.6,25.6,0.0,0.0,0.0
2020-10-19 16:33:08,22.1,23.6,25.6,0.0,0.0,0.0
2020-10-19 16:33:39,22.1,23.6,25.6,0.0,0.0,0.0
2020-10-19 16:34:09,22.1,23.6,25.6,0.0,0.0,0.0
2020-10-19 16:34:39,22.1,23.6,25.6,0.0,0.0,0.0
2020-10-19 16:35:09,22.1,23.6,25.5,0.0,0.0,0.0
2020-10-19 16:35:39,22.1,23.6,25.5,0.0,0.0,0.0
2020-10-19 16:36:09,22.1,23.5,25.5,0.0,0.0,0.0
2020-10-19 16:36:39,22.1,23.5,25.5,0.0,0.0,0.0
2020-10-19 16:37:09,22.1,23.5,25.5,0.0,0.0,0.0
2020-10-19 16:37:40,22.1,23.5,25.4,0.0,0.0,0.0
2020-10-19 16:38:10,22.0,23.5,25.4,0.0,0.0,0.0
2020-10-19 16:38:40,22.0,23.5,25.4,0.0,0.0,0.0
2020-10-19 16:39:10,22.0,23.5,25.4,0.0,0.0,0.0
2020-10-19 16:39:40,22.0,23.5,25.4,0.0,0.0,0.0
2020-10-19 16:40:10,22.0,23.5,25.4,0.0,0.0,0.0
2020-10-19 16:40:40,22.0,23.4,25.4,0.0,0.0,0.0
2020-10-19 16:41:11,22.0,23.4,25.4,0.0,0.0,0.0
2020-10-19 16:41:41,22.0,23.4,25.4,0.0,0.0,0.0
2020-10-19 16:42:11,22.0,23.4,25.3,0.0,0.0,0.0
2020-10-19 16:42:41,22.0,23.4,25.3,0.0,0.0,0.0
2020-10-19 16:43:12,22.0,23.4,25.3,0.0,0.0,0.0
2020-10-19 16:43:41,22.0,23.4,25.3,0.0,0.0,0.0
2020-10-19 16:44:12,21.9,23.3,25.3,0.0,0.0,0.0
2020-10-19 16:44:42,21.9,23.3,25.3,0.0,0.0,0.0
2020-10-19 16:45:12,21.9,23.3,25.3,0.0,0.0,0.0
2020-10-19 16:45:42,21.9,23.3,25.3,0.0,0.0,0.0
2020-10-19 16:46:12,21.9,23.3,25.3,0.0,0.0,0.0
2020-10-19 16:46:42,21.8,23.3,25.3,0.0,0.0,0.0
2020-10-19 16:47:12,21.8,23.3,25.2,0.0,0.0,0.0
2020-10-19 16:47:42,21.8,23.3,25.2,0.0,0.0,0.0
2020-10-19 16:48:13,21.8,23.3,25.2,0.0,0.0,0.0
2020-10-19 16:48:43,21.8,23.3,25.2,0.0,0.0,0.0
2020-10-19 16:49:13,21.8,23.2,25.2,0.0,0.0,0.0
2020-10-19 16:49:43,21.8,23.2,25.2,0.0,0.0,0.0
2020-10-19 16:50:13,21.8,23.2,25.2,0.0,0.0,0.0
2020-10-19 16:50:43,21.8,23.2,25.2,0.0,0.0,0.0
2020-10-19 16:51:13,21.8,23.2,25.2,0.0,0.0,0.0
2020-10-19 16:51:44,21.8,23.2,25.2,0.0,0.0,0.0
2020-10-19 16:52:14,21.8,23.2,25.2,0.0,0.0,0.0
2020-10-19 16:52:44,21.7,23.2,25.1,0.0,0.0,0.0
2020-10-19 16:53:14,21.7,23.2,25.1,0.0,0.0,0.0
2020-10-19 16:53:44,21.7,23.2,25.1,0.0,0.0,0.0
2020-10-19 16:54:14,21.7,23.2,25.1,0.0,0.0,0.0
2020-10-19 16:54:44,21.7,23.1,25.1,0.0,0.0,0.0
2020-10-19 16:55:14,21.7,23.1,25.1,0.0,0.0,0.0
2020-10-19 16:55:45,21.7,23.1,25.1,0.0,0.0,0.0
2020-10-19 16:56:15,21.7,23.1,25.1,0.0,0.0,0.0
2020-10-19 16:56:45,21.7,23.1,25.1,0.0,0.0,0.0
2020-10-19 16:57:15,21.7,23.1,25.0,0.0,0.0,0.0
2020-10-19 16:57:45,21.7,23.1,25.0,0.0,0.0,0.0
2020-10-19 16:58:15,21.6,23.1,25.0,0.0,0.0,0.0
2020-10-19 16:58:45,21.6,23.1,25.0,0.0,0.0,0.0
2020-10-19 16:59:16,21.6,23.1,25.0,0.0,0.0,0.0
2020-10-19 16:59:46,21.6,23.1,25.0,0.0,0.0,0.0
2020-10-19 17:00:16,21.6,23.1,25.0,0.0,0.0,0.0
2020-10-19 17:00:46,21.6,23.0,25.0,0.0,0.0,0.0
2020-10-19 17:01:16,21.6,23.0,25.0,0.0,0.0,0.0
2020-10-19 17:01:46,21.6,23.0,25.0,0.0,0.0,0.0
2020-10-19 17:02:17,21.6,23.0,25.0,0.0,0.0,0.0
2020-10-19 17:02:47,21.6,23.0,24.9,0.0,0.0,0.0
2020-10-19 17:03:17,21.6,23.0,24.9,0.0,0.0,0.0
2020-10-19 17:03:47,21.6,23.0,24.9,0.0,0.0,0.0
2020-10-19 17:04:17,21.6,23.0,24.9,0.0,0.0,0.0
2020-10-19 17:04:48,21.6,23.0,24.9,0.0,0.0,0.0
2020-10-19 17:05:17,21.5,23.0,24.8,0.0,0.0,0.0
2020-10-19 17:05:47,21.5,23.0,24.8,0.0,0.0,0.0
2020-10-19 17:06:18,21.5,23.0,24.8,0.0,0.0,0.0
2020-10-19 17:06:48,21.5,22.9,24.8,0.0,0.0,0.0
2020-10-19 17:07:18,21.5,22.9,24.8,0.0,0.0,0.0
2020-10-19 17:07:48,21.5,22.9,24.8,0.0,0.0,0.0
2020-10-19 17:08:18,21.5,22.9,24.8,0.0,0.0,0.0
2020-10-19 17:08:48,21.5,22.9,24.8,0.0,0.0,0.0
2020-10-19 17:09:18,21.5,22.9,24.8,0.0,0.0,0.0
2020-10-19 17:09:49,21.5,22.8,24.8,0.0,0.0,0.0
2020-10-19 17:10:19,21.5,22.8,24.8,0.0,0.0,0.0
2020-10-19 17:10:49,21.5,22.8,24.7,0.0,0.0,0.0
2020-10-19 17:11:19,21.4,22.8,24.7,0.0,0.0,0.0
2020-10-19 17:11:49,21.4,22.8,24.7,0.0,0.0,0.0
2020-10-19 17:12:19,21.4,22.8,24.7,0.0,0.0,0.0
2020-10-19 17:12:49,21.4,22.8,24.7,0.0,0.0,0.0
2020-10-19 17:13:20,21.4,22.8,24.7,0.0,0.0,0.0
2020-10-19 17:13:50,21.4,22.8,24.7,0.0,0.0,0.0
2020-10-19 17:14:20,21.3,22.8,24.7,0.0,0.0,0.0
2020-10-19 17:14:50,21.3,22.8,24.7,0.0,0.0,0.0
2020-10-19 17:15:20,21.3,22.8,24.7,0.0,0.0,0.0
2020-10-19 17:15:50,21.3,22.8,24.7,0.0,0.0,0.0
2020-10-19 17:16:20,21.3,22.7,24.6,0.0,0.0,0.0
2020-10-19 17:16:51,21.3,22.7,24.6,0.0,0.0,0.0
2020-10-19 17:17:21,21.3,22.7,24.6,0.0,0.0,0.0
2020-10-19 17:17:51,21.3,22.7,24.6,0.0,0.0,0.0
2020-10-19 17:18:21,21.3,22.7,24.6,0.0,0.0,0.0
2020-10-19 17:18:51,21.3,22.7,24.6,0.0,0.0,0.0
2020-10-19 17:19:21,21.3,22.7,24.6,0.0,0.0,0.0
2020-10-19 17:19:51,21.3,22.7,24.6,0.0,0.0,0.0
2020-10-19 17:20:22,21.3,22.7,24.6,0.0,0.0,0.0
2020-10-19 17:20:52,21.3,22.7,24.6,0.0,0.0,0.0
2020-10-19 17:21:22,21.3,22.7,24.6,0.0,0.0,0.0
2020-10-19 17:21:52,21.2,22.7,24.6,0.0,0.0,0.0
2020-10-19 17:22:22,21.2,22.7,24.6,0.0,0.0,0.0
2020-10-19 17:22:22,21.2,22.7,24.6,0.0,0.0,0.0
2020-10-19 17:22:52,21.2,22.7,24.5,0.0,0.0,0.0
2020-10-19 17:23:22,21.2,22.7,24.5,0.0,0.0,0.0
2020-10-19 17:23:53,21.2,22.6,24.5,0.0,0.0,0.0
